Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Paid_Date,Invoice_Value,Payment_Terms,Days_Late,Invoice_Status,Reminder_Count,Disputed_Flag,Write_Off_Flag,Cash_Flow_Risk_Flag,Month,Quarter,,Extract Date
200981,C038,04/08/2025,03/10/2025,03/10/2025,464,60,0,On Time,0,,,Low,Aug,2025,,
200982,C039,04/08/2025,03/09/2025,23/09/2025,805,30,20,Seriously Late,0,,,Medium,Aug,2025,,
200983,C040,04/08/2025,03/09/2025,03/09/2025,2786,30,0,On Time,0,,,Low,Aug,2025,,
200984,C041,04/08/2025,03/09/2025,04/09/2025,4063,30,1,Paid Late,0,,,Low,Aug,2025,,
200985,C042,04/08/2025,03/09/2025,03/09/2025,4140,30,0,On Time,0,,,Low,Aug,2025,,
200986,C043,04/08/2025,03/09/2025,03/09/2025,290,30,0,On Time,0,,,Low,Aug,2025,,
200987,C044,04/08/2025,03/09/2025,08/09/2025,4294,30,5,Paid Late,0,,,Low,Aug,2025,,
200988,C045,04/08/2025,03/09/2025,05/09/2025,409,30,2,Paid Late,0,,,Low,Aug,2025,,
200989,C046,05/08/2025,19/09/2025,19/09/2025,8501,45,0,On Time,0,,,Low,Aug,2025,,
200990,C075,05/08/2025,04/09/2025,04/09/2025,2499,30,0,On Time,0,,,Low,Aug,2025,,
200991,C076,05/08/2025,19/09/2025,19/09/2025,1624,45,0,On Time,0,,,Low,Aug,2025,,
200992,C077,05/08/2025,04/10/2025,01/12/2025,2890,60,58,Seriously Late,1,,,High,Aug,2025,,
200993,C078,05/08/2025,04/09/2025,04/09/2025,3180,30,0,On Time,0,,,Low,Aug,2025,,
200994,C079,05/08/2025,04/09/2025,04/09/2025,768,30,0,On Time,0,,,Low,Aug,2025,,
200995,C080,05/08/2025,04/09/2025,07/09/2025,1469,30,3,Paid Late,0,,,Low,Aug,2025,,
200996,C081,05/08/2025,04/09/2025,05/09/2025,1347,30,1,Paid Late,0,,,Low,Aug,2025,,
200997,C082,05/08/2025,04/09/2025,03/09/2025,2987,30,0,On Time,0,,,Low,Aug,2025,,
200998,C083,05/08/2025,04/09/2025,04/09/2025,2294,30,0,On Time,0,,,Low,Aug,2025,,
200999,C084,05/08/2025,04/09/2025,05/09/2025,2684,30,1,Paid Late,0,,,Low,Aug,2025,,
201000,C085,05/08/2025,04/09/2025,09/10/2025,4107,30,35,Seriously Late,1,,,High,Aug,2025,,
201001,C086,05/08/2025,04/09/2025,18/11/2025,2785,30,75,Seriously Late,2,,,High,Aug,2025,,
201002,C095,05/08/2025,04/09/2025,09/09/2025,4204,30,5,Paid Late,0,,,Low,Aug,2025,,
201003,C096,05/08/2025,04/09/2025,04/09/2025,3700,30,0,On Time,0,,,Low,Aug,2025,,
201004,C097,05/08/2025,04/09/2025,03/09/2025,960,30,0,On Time,0,,,Low,Aug,2025,,
201005,C098,05/08/2025,04/09/2025,04/09/2025,2281,30,0,On Time,0,,,Low,Aug,2025,,
201006,C099,05/08/2025,04/09/2025,06/10/2025,1748,30,32,Seriously Late,1,,,High,Aug,2025,,
201007,C100,06/08/2025,05/09/2025,20/09/2025,4731,30,15,Paid Late,0,,,Medium,Aug,2025,,
201008,C012,06/08/2025,20/09/2025,18/09/2025,433,45,0,On Time,0,,,Low,Aug,2025,,
201009,C013,06/08/2025,20/09/2025,18/09/2025,2639,45,0,On Time,0,,,Low,Aug,2025,,
201010,C014,06/08/2025,05/09/2025,05/09/2025,2946,30,0,On Time,0,,,Low,Aug,2025,,
201011,C015,06/08/2025,05/10/2025,07/10/2025,2161,60,2,Paid Late,0,,,Low,Aug,2025,,
201012,C016,06/08/2025,20/09/2025,22/09/2025,1038,45,2,Paid Late,0,,,Low,Aug,2025,,
201013,C017,06/08/2025,05/09/2025,07/09/2025,3355,30,2,Paid Late,0,,,Low,Aug,2025,,
201014,C045,06/08/2025,05/09/2025,05/09/2025,2972,30,0,On Time,0,,,Low,Aug,2025,,
201015,C046,06/08/2025,20/09/2025,10/10/2025,16493,45,20,Seriously Late,0,,,Medium,Aug,2025,,
201016,C047,06/08/2025,05/10/2025,05/10/2025,3643,60,0,On Time,0,,,Low,Aug,2025,,
201017,C048,06/08/2025,05/09/2025,06/09/2025,4557,30,1,Paid Late,0,,,Low,Aug,2025,,
201018,C049,06/08/2025,05/09/2025,05/09/2025,3670,30,0,On Time,0,,,Low,Aug,2025,,
201019,C050,06/08/2025,05/09/2025,05/09/2025,1077,30,0,On Time,0,,,Low,Aug,2025,,
201020,C051,06/08/2025,05/09/2025,10/09/2025,4558,30,5,Paid Late,0,,,Low,Aug,2025,,
201021,C052,06/08/2025,05/09/2025,07/09/2025,2279,30,2,Paid Late,0,,,Low,Aug,2025,,
201022,C053,06/08/2025,05/09/2025,10/09/2025,3834,30,5,Paid Late,0,,,Low,Aug,2025,,
201023,C054,06/08/2025,20/09/2025,20/09/2025,3792,45,0,On Time,0,,,Low,Aug,2025,,
201024,C082,06/08/2025,05/09/2025,05/09/2025,2654,30,0,On Time,0,,,Low,Aug,2025,,
201025,C083,06/08/2025,05/09/2025,04/11/2025,3121,30,60,Seriously Late,2,,,High,Aug,2025,,
201026,C084,07/08/2025,06/09/2025,06/09/2025,11993,30,0,On Time,0,,,Low,Aug,2025,,
201027,C085,07/08/2025,06/09/2025,,4676,30,0,On Time,0,,,Low,Aug,2025,,
201028,C086,07/08/2025,06/09/2025,09/09/2025,1889,30,3,Paid Late,0,,,Low,Aug,2025,,
201029,C095,07/08/2025,06/09/2025,07/09/2025,4298,30,1,Paid Late,0,,,Low,Aug,2025,,
201030,C096,07/08/2025,06/09/2025,05/09/2025,4670,30,0,On Time,0,,,Low,Aug,2025,,
201031,C097,07/08/2025,06/09/2025,06/09/2025,1173,30,0,On Time,0,,,Low,Aug,2025,,
201032,C098,07/08/2025,06/09/2025,01/09/2025,2756,30,0,On Time,0,,,Low,Aug,2025,,
201033,C099,07/08/2025,06/09/2025,11/10/2025,1271,30,35,Seriously Late,1,,,High,Aug,2025,,
201034,C100,07/08/2025,06/09/2025,20/11/2025,4990,30,75,Seriously Late,2,,,High,Aug,2025,,
201035,C012,07/08/2025,21/09/2025,26/09/2025,3282,45,5,Paid Late,0,,,Low,Aug,2025,,
201036,C013,07/08/2025,21/09/2025,21/09/2025,3469,45,0,On Time,0,,,Low,Aug,2025,,
201037,C014,07/08/2025,06/09/2025,05/09/2025,2313,30,0,On Time,0,,,Low,Aug,2025,,
201038,C015,07/08/2025,06/10/2025,06/10/2025,3532,60,0,On Time,0,,,Low,Aug,2025,,
201039,C016,07/08/2025,21/09/2025,23/10/2025,7319,45,32,Seriously Late,1,,,High,Aug,2025,,
201040,C017,07/08/2025,06/09/2025,21/09/2025,497,30,15,Paid Late,0,,,Medium,Aug,2025,,
201041,C045,07/08/2025,06/09/2025,06/09/2025,460,30,0,On Time,0,,,Low,Aug,2025,,
201042,C026,07/08/2025,21/09/2025,19/09/2025,2457,45,0,On Time,0,,,Low,Aug,2025,,
201043,C027,08/08/2025,07/10/2025,07/10/2025,4652,60,0,On Time,0,,,Low,Aug,2025,,
201044,C095,08/08/2025,07/09/2025,09/09/2025,3574,30,2,Paid Late,0,,,Low,Aug,2025,,
201045,C096,08/08/2025,07/09/2025,09/09/2025,2035,30,2,Paid Late,0,,,Low,Aug,2025,,
201046,C097,08/08/2025,07/09/2025,09/09/2025,2508,30,2,Paid Late,0,,,Low,Aug,2025,,
201047,C098,08/08/2025,07/09/2025,07/09/2025,4458,30,0,On Time,0,,,Low,Aug,2025,,
201048,C099,08/08/2025,07/09/2025,27/09/2025,3307,30,20,Seriously Late,0,,,Medium,Aug,2025,,
201049,C100,08/08/2025,07/09/2025,07/09/2025,1335,30,0,On Time,0,,,Low,Aug,2025,,
201050,C081,08/08/2025,07/09/2025,08/09/2025,2005,30,1,Paid Late,0,,,Low,Aug,2025,,
201051,C082,08/08/2025,07/09/2025,07/09/2025,1380,30,0,On Time,0,,,Low,Aug,2025,,
201052,C083,08/08/2025,07/09/2025,07/09/2025,1814,30,0,On Time,0,,,Low,Aug,2025,,
201053,C084,08/08/2025,07/09/2025,12/09/2025,3630,30,5,Paid Late,0,,,Low,Aug,2025,,
201054,C085,08/08/2025,07/09/2025,09/09/2025,228,30,2,Paid Late,0,,,Low,Aug,2025,,
201055,C086,08/08/2025,07/09/2025,07/09/2025,12866,30,0,On Time,0,,,Low,Aug,2025,,
201056,C067,08/08/2025,07/09/2025,07/09/2025,1519,30,0,On Time,0,,,Low,Aug,2025,,
201057,C068,08/08/2025,07/09/2025,07/09/2025,4433,30,0,On Time,0,,,Low,Aug,2025,,
201058,C069,08/08/2025,07/09/2025,06/11/2025,2075,30,60,Seriously Late,2,,,High,Aug,2025,,
201059,C070,08/08/2025,07/09/2025,07/09/2025,3914,30,0,On Time,0,,,Low,Aug,2025,,
201060,C071,08/08/2025,07/09/2025,07/09/2025,498,30,0,On Time,0,,,Low,Aug,2025,,
201061,C072,08/08/2025,07/09/2025,10/09/2025,4407,30,3,Paid Late,0,,,Low,Aug,2025,,
201062,C073,08/08/2025,07/09/2025,08/09/2025,652,30,1,Paid Late,0,,,Low,Aug,2025,,
201063,C074,11/08/2025,10/09/2025,09/09/2025,2174,30,0,On Time,0,,,Low,Aug,2025,,
201064,C075,11/08/2025,10/09/2025,10/09/2025,2966,30,0,On Time,0,,,Low,Aug,2025,,
201065,C076,11/08/2025,25/09/2025,26/09/2025,3815,45,1,Paid Late,0,,,Low,Aug,2025,,
201066,C049,11/08/2025,10/09/2025,15/10/2025,3741,30,35,Seriously Late,1,,,High,Aug,2025,,
201067,C050,11/08/2025,10/09/2025,12/11/2025,129,30,63,Seriously Late,2,,,High,Aug,2025,,
201068,C051,11/08/2025,10/09/2025,15/09/2025,4776,30,5,Paid Late,0,,,Low,Aug,2025,,
201069,C052,11/08/2025,10/09/2025,10/09/2025,4554,30,0,On Time,0,,,Low,Aug,2025,,
201070,C053,11/08/2025,10/09/2025,09/09/2025,1770,30,0,On Time,0,,,Low,Aug,2025,,
201071,C054,11/08/2025,25/09/2025,25/09/2025,922,45,0,On Time,0,,,Low,Aug,2025,,
201072,C055,11/08/2025,25/09/2025,27/10/2025,3086,45,32,Seriously Late,1,,,High,Aug,2025,,
201073,C026,11/08/2025,25/09/2025,10/10/2025,4261,45,15,Paid Late,0,,,Medium,Aug,2025,,
201074,C027,11/08/2025,10/10/2025,08/10/2025,1767,60,0,On Time,0,,,Low,Aug,2025,,
201075,C028,11/08/2025,10/10/2025,08/10/2025,2996,60,0,On Time,0,,,Low,Aug,2025,,
201076,C029,11/08/2025,25/09/2025,25/09/2025,2016,45,0,On Time,0,,,Low,Aug,2025,,
201077,C030,11/08/2025,10/09/2025,12/09/2025,3256,30,2,Paid Late,0,,,Low,Aug,2025,,
201078,C031,11/08/2025,10/09/2025,12/09/2025,1369,30,2,Paid Late,0,,,Low,Aug,2025,,
201079,C032,11/08/2025,10/09/2025,12/09/2025,1134,30,2,Paid Late,0,,,Low,Aug,2025,,
201080,C033,11/08/2025,10/09/2025,10/09/2025,4226,30,0,On Time,0,,,Low,Aug,2025,,
201081,C034,12/08/2025,11/09/2025,01/10/2025,3646,30,20,Seriously Late,0,,,Medium,Aug,2025,,
201082,C035,12/08/2025,11/09/2025,11/09/2025,3536,30,0,On Time,0,,,Low,Aug,2025,,
201083,C017,12/08/2025,11/09/2025,12/09/2025,7845,30,1,Paid Late,0,,,Low,Aug,2025,,
201084,C018,12/08/2025,11/09/2025,11/09/2025,154,30,0,On Time,0,,,Low,Aug,2025,,
201085,C019,12/08/2025,11/09/2025,11/09/2025,4692,30,0,On Time,0,,,Low,Aug,2025,,
201086,C020,12/08/2025,11/09/2025,16/09/2025,2335,30,5,Paid Late,0,,,Low,Aug,2025,,
201087,C021,12/08/2025,11/09/2025,13/09/2025,1360,30,2,Paid Late,0,,,Low,Aug,2025,,
201088,C022,12/08/2025,11/09/2025,16/09/2025,11867,30,5,Paid Late,0,,,Low,Aug,2025,,
201089,C023,12/08/2025,11/09/2025,11/09/2025,3715,30,0,On Time,0,,,Low,Aug,2025,,
201090,C024,12/08/2025,11/09/2025,11/09/2025,1854,30,0,On Time,0,,,Low,Aug,2025,,
201091,C084,12/08/2025,11/09/2025,10/11/2025,2045,30,60,Seriously Late,2,,,High,Aug,2025,,
201092,C085,12/08/2025,11/09/2025,11/09/2025,786,30,0,On Time,0,,,Low,Aug,2025,,
201093,C086,12/08/2025,11/09/2025,,2783,30,0,On Time,0,,,Low,Aug,2025,,
201094,C095,12/08/2025,11/09/2025,14/09/2025,18479,30,3,Paid Late,0,,,Low,Aug,2025,,
201095,C096,12/08/2025,11/09/2025,12/09/2025,4080,30,1,Paid Late,0,,,Low,Aug,2025,,
201096,C097,12/08/2025,11/09/2025,10/09/2025,1636,30,0,On Time,0,,,Low,Aug,2025,,
201097,C098,12/08/2025,11/09/2025,11/09/2025,1203,30,0,On Time,0,,,Low,Aug,2025,,
201098,C099,12/08/2025,11/09/2025,06/09/2025,2009,30,0,On Time,0,,,Low,Aug,2025,,
201099,C100,13/08/2025,12/09/2025,17/10/2025,2407,30,35,Seriously Late,1,,,High,Aug,2025,,
201100,C012,13/08/2025,27/09/2025,11/12/2025,984,45,75,Seriously Late,2,,,High,Aug,2025,,
201101,C013,13/08/2025,27/09/2025,02/10/2025,2545,45,5,Paid Late,0,,,Low,Aug,2025,,
201102,C014,13/08/2025,12/09/2025,12/09/2025,137,30,0,On Time,0,,,Low,Aug,2025,,
201103,C015,13/08/2025,12/10/2025,11/10/2025,4230,60,0,On Time,0,,,Low,Aug,2025,,
201104,C016,13/08/2025,27/09/2025,27/09/2025,4526,45,0,On Time,0,,,Low,Aug,2025,,
201105,C017,13/08/2025,12/09/2025,14/10/2025,4639,30,32,Seriously Late,1,,,High,Aug,2025,,
201106,C045,13/08/2025,12/09/2025,27/09/2025,1999,30,15,Paid Late,0,,,Medium,Aug,2025,,
201107,C006,13/08/2025,12/10/2025,12/10/2025,3325,60,0,On Time,0,,,Low,Aug,2025,,
201108,C007,13/08/2025,12/09/2025,10/09/2025,4782,30,0,On Time,0,,,Low,Aug,2025,,
201109,C008,13/08/2025,12/10/2025,12/10/2025,448,60,0,On Time,0,,,Low,Aug,2025,,
201110,C009,13/08/2025,12/09/2025,14/09/2025,3947,30,2,Paid Late,0,,,Low,Aug,2025,,
201111,C010,13/08/2025,12/09/2025,14/09/2025,2217,30,2,Paid Late,0,,,Low,Aug,2025,,
201112,C011,13/08/2025,12/09/2025,14/09/2025,3279,30,2,Paid Late,0,,,Low,Aug,2025,,
201113,C012,13/08/2025,27/09/2025,27/09/2025,2063,45,0,On Time,0,,,Low,Aug,2025,,
201114,C020,13/08/2025,12/09/2025,02/10/2025,9371,30,20,Seriously Late,0,,,Medium,Aug,2025,,
201115,C021,13/08/2025,12/09/2025,12/09/2025,1416,30,0,On Time,0,,,Low,Aug,2025,,
201116,C022,13/08/2025,12/09/2025,13/09/2025,2345,30,1,Paid Late,0,,,Low,Aug,2025,,
201117,C023,13/08/2025,12/09/2025,12/09/2025,134,30,0,On Time,0,,,Low,Aug,2025,,
201118,C024,14/08/2025,13/09/2025,13/09/2025,1154,30,0,On Time,0,,,Low,Aug,2025,,
201119,C025,14/08/2025,28/09/2025,03/10/2025,1671,45,5,Paid Late,0,,,Low,Aug,2025,,
201120,C026,14/08/2025,28/09/2025,30/09/2025,333,45,2,Paid Late,0,,,Low,Aug,2025,,
201121,C027,14/08/2025,13/10/2025,13/10/2025,2680,60,0,On Time,0,,,Low,Aug,2025,,
201122,C095,14/08/2025,13/09/2025,13/09/2025,4374,30,0,On Time,0,,,Low,Aug,2025,,
201123,C096,14/08/2025,13/09/2025,13/09/2025,3303,30,0,On Time,0,,,Low,Aug,2025,,
201124,C097,14/08/2025,13/09/2025,12/11/2025,3551,30,60,Seriously Late,2,,,High,Aug,2025,,
201125,C098,14/08/2025,13/09/2025,13/09/2025,2412,30,0,On Time,0,,,Low,Aug,2025,,
201126,C099,14/08/2025,13/09/2025,13/09/2025,3660,30,0,On Time,0,,,Low,Aug,2025,,
201127,C100,14/08/2025,13/09/2025,16/09/2025,3381,30,3,Paid Late,0,,,Low,Aug,2025,,
201128,C081,14/08/2025,13/09/2025,14/09/2025,531,30,1,Paid Late,0,,,Low,Aug,2025,,
201129,C082,14/08/2025,13/09/2025,12/09/2025,4390,30,0,On Time,0,,,Low,Aug,2025,,
201130,C083,14/08/2025,13/09/2025,13/09/2025,4395,30,0,On Time,0,,,Low,Aug,2025,,
201131,C084,14/08/2025,13/09/2025,14/09/2025,1335,30,1,Paid Late,0,,,Low,Aug,2025,,
201132,C085,14/08/2025,13/09/2025,18/10/2025,611,30,35,Seriously Late,1,,,High,Aug,2025,,
201133,C086,14/08/2025,13/09/2025,27/11/2025,3255,30,75,Seriously Late,2,,,High,Aug,2025,,
201134,C087,15/08/2025,14/09/2025,19/09/2025,1477,30,5,Paid Late,0,,,Low,Aug,2025,,
201135,C088,15/08/2025,14/09/2025,14/09/2025,3653,30,0,On Time,0,,,Low,Aug,2025,,
201136,C089,15/08/2025,14/09/2025,13/09/2025,258,30,0,On Time,0,,,Low,Aug,2025,,
201137,C066,15/08/2025,14/10/2025,14/10/2025,3579,60,0,On Time,0,,,Low,Aug,2025,,
201138,C067,15/08/2025,14/09/2025,16/10/2025,7635,30,32,Seriously Late,1,,,High,Aug,2025,,
201139,C068,15/08/2025,14/09/2025,29/09/2025,2686,30,15,Paid Late,0,,,Medium,Aug,2025,,
201140,C069,15/08/2025,14/09/2025,12/09/2025,4391,30,0,On Time,0,,,Low,Aug,2025,,
201141,C070,15/08/2025,14/09/2025,12/09/2025,3226,30,0,On Time,0,,,Low,Aug,2025,,
201142,C071,15/08/2025,14/09/2025,14/09/2025,972,30,0,On Time,0,,,Low,Aug,2025,,
201143,C072,15/08/2025,14/09/2025,16/09/2025,3409,30,2,Paid Late,0,,,Low,Aug,2025,,
201144,C073,15/08/2025,14/09/2025,16/09/2025,2072,30,2,Paid Late,0,,,Low,Aug,2025,,
201145,C074,15/08/2025,14/09/2025,16/09/2025,4279,30,2,Paid Late,0,,,Low,Aug,2025,,
201146,C075,15/08/2025,14/09/2025,14/09/2025,2673,30,0,On Time,0,,,Low,Aug,2025,,
201147,C076,15/08/2025,29/09/2025,19/10/2025,3111,45,20,Seriously Late,0,,,Medium,Aug,2025,,
201148,C049,15/08/2025,14/09/2025,14/09/2025,4459,30,0,On Time,0,,,Low,Aug,2025,,
201149,C050,15/08/2025,14/09/2025,15/09/2025,4764,30,1,Paid Late,0,,,Low,Aug,2025,,
201150,C051,18/08/2025,17/09/2025,17/09/2025,1338,30,0,On Time,0,,,Low,Aug,2025,,
201151,C052,18/08/2025,17/09/2025,17/09/2025,4444,30,0,On Time,0,,,Low,Aug,2025,,
201152,C053,18/08/2025,17/09/2025,22/09/2025,1870,30,5,Paid Late,0,,,Low,Aug,2025,,
201153,C054,18/08/2025,02/10/2025,04/10/2025,3102,45,2,Paid Late,0,,,Low,Aug,2025,,
201154,C055,18/08/2025,02/10/2025,07/10/2025,3539,45,5,Paid Late,0,,,Low,Aug,2025,,
201155,C056,18/08/2025,17/10/2025,17/10/2025,1268,60,0,On Time,0,,,Low,Aug,2025,,
201156,C057,18/08/2025,17/09/2025,17/09/2025,4146,30,0,On Time,0,,,Low,Aug,2025,,
201157,C025,18/08/2025,02/10/2025,01/12/2025,1294,45,60,Seriously Late,2,,,High,Aug,2025,,
201158,C026,18/08/2025,02/10/2025,02/10/2025,3448,45,0,On Time,0,,,Low,Aug,2025,,
201159,C027,18/08/2025,17/10/2025,,715,60,0,On Time,0,,,Low,Aug,2025,,
201160,C028,18/08/2025,17/10/2025,20/10/2025,2992,60,3,Paid Late,0,,,Low,Aug,2025,,
201161,C029,18/08/2025,02/10/2025,03/10/2025,4189,45,1,Paid Late,0,,,Low,Aug,2025,,
201162,C030,18/08/2025,17/09/2025,16/09/2025,3589,30,0,On Time,0,,,Low,Aug,2025,,
201163,C031,18/08/2025,17/09/2025,17/09/2025,4631,30,0,On Time,0,,,Low,Aug,2025,,
201164,C032,18/08/2025,17/09/2025,12/09/2025,2788,30,0,On Time,0,,,Low,Aug,2025,,
201165,C033,19/08/2025,18/09/2025,23/10/2025,16447,30,35,Seriously Late,1,,,High,Aug,2025,,
201166,C034,19/08/2025,18/09/2025,02/12/2025,573,30,75,Seriously Late,2,,,High,Aug,2025,,
201167,C035,19/08/2025,18/09/2025,23/09/2025,382,30,5,Paid Late,0,,,Low,Aug,2025,,
201168,C017,19/08/2025,18/09/2025,18/09/2025,2723,30,0,On Time,0,,,Low,Aug,2025,,
201169,C018,19/08/2025,18/09/2025,17/09/2025,3264,30,0,On Time,0,,,Low,Aug,2025,,
201170,C019,19/08/2025,18/09/2025,18/09/2025,2170,30,0,On Time,0,,,Low,Aug,2025,,
201171,C020,19/08/2025,18/09/2025,20/10/2025,161,30,32,Seriously Late,1,,,High,Aug,2025,,
201172,C021,19/08/2025,18/09/2025,03/10/2025,871,30,15,Paid Late,0,,,Medium,Aug,2025,,
201173,C022,19/08/2025,18/09/2025,18/09/2025,3706,30,0,On Time,0,,,Low,Aug,2025,,
201174,C023,19/08/2025,18/09/2025,16/09/2025,4232,30,0,On Time,0,,,Low,Aug,2025,,
201175,C024,19/08/2025,18/09/2025,18/09/2025,1240,30,0,On Time,0,,,Low,Aug,2025,,
201176,C025,19/08/2025,03/10/2025,05/10/2025,833,45,2,Paid Late,0,,,Low,Aug,2025,,
201177,C001,19/08/2025,18/09/2025,20/09/2025,517,30,2,Paid Late,0,,,Low,Aug,2025,,
201178,C002,19/08/2025,18/09/2025,20/09/2025,2385,30,2,Paid Late,0,,,Low,Aug,2025,,
201179,C003,20/08/2025,19/09/2025,19/09/2025,4578,30,0,On Time,0,,,Low,Aug,2025,,
201180,C004,20/08/2025,04/10/2025,24/10/2025,1332,45,20,Seriously Late,0,,,Medium,Aug,2025,,
201181,C005,20/08/2025,04/10/2025,04/10/2025,2343,45,0,On Time,0,,,Low,Aug,2025,,
201182,C006,20/08/2025,19/10/2025,20/10/2025,1477,60,1,Paid Late,0,,,Low,Aug,2025,,
201183,C007,20/08/2025,19/09/2025,19/09/2025,7924,30,0,On Time,0,,,Low,Aug,2025,,
201184,C008,20/08/2025,19/10/2025,19/10/2025,3300,60,0,On Time,0,,,Low,Aug,2025,,
201185,C009,20/08/2025,19/09/2025,24/09/2025,4332,30,5,Paid Late,0,,,Low,Aug,2025,,
201186,C010,20/08/2025,19/09/2025,21/09/2025,2821,30,2,Paid Late,0,,,Low,Aug,2025,,
201187,C056,20/08/2025,19/10/2025,19/10/2025,852,60,0,On Time,0,,,Low,Aug,2025,,
201188,C057,20/08/2025,19/09/2025,19/09/2025,2781,30,0,On Time,0,,,Low,Aug,2025,,
201189,C058,20/08/2025,19/09/2025,19/09/2025,4690,30,0,On Time,0,,,Low,Aug,2025,,
201190,C059,20/08/2025,19/09/2025,18/11/2025,2546,30,60,Seriously Late,2,,,High,Aug,2025,,
201191,C060,20/08/2025,19/09/2025,19/09/2025,483,30,0,On Time,0,,,Low,Aug,2025,,
201192,C061,20/08/2025,19/09/2025,19/09/2025,1646,30,0,On Time,0,,,Low,Aug,2025,,
201193,C062,20/08/2025,19/09/2025,22/09/2025,3853,30,3,Paid Late,0,,,Low,Aug,2025,,
201194,C063,20/08/2025,04/10/2025,05/10/2025,4689,45,1,Paid Late,0,,,Low,Aug,2025,,
201195,C064,20/08/2025,04/10/2025,03/10/2025,3562,45,0,On Time,0,,,Low,Aug,2025,,
201196,C065,20/08/2025,19/10/2025,19/10/2025,3186,60,0,On Time,0,,,Low,Aug,2025,,
201197,C073,20/08/2025,19/09/2025,20/09/2025,1526,30,1,Paid Late,0,,,Low,Aug,2025,,
201198,C074,20/08/2025,19/09/2025,24/10/2025,3880,30,35,Seriously Late,1,,,High,Aug,2025,,
201199,C075,20/08/2025,19/09/2025,03/12/2025,1017,30,75,Seriously Late,2,,,High,Aug,2025,,
201200,C076,21/08/2025,05/10/2025,10/10/2025,13883,45,5,Paid Late,0,,,Low,Aug,2025,,
201201,C077,21/08/2025,20/10/2025,20/10/2025,3047,60,0,On Time,0,,,Low,Aug,2025,,
201202,C078,21/08/2025,20/09/2025,19/09/2025,1668,30,0,On Time,0,,,Low,Aug,2025,,
201203,C079,21/08/2025,20/09/2025,20/09/2025,3123,30,0,On Time,0,,,Low,Aug,2025,,
201204,C080,21/08/2025,20/09/2025,22/10/2025,628,30,32,Seriously Late,1,,,High,Aug,2025,,
201205,C081,21/08/2025,20/09/2025,05/10/2025,2808,30,15,Paid Late,0,,,Medium,Aug,2025,,
201206,C082,21/08/2025,20/09/2025,18/09/2025,2859,30,0,On Time,0,,,Low,Aug,2025,,
201207,C083,21/08/2025,20/09/2025,18/09/2025,3224,30,0,On Time,0,,,Low,Aug,2025,,
201208,C019,21/08/2025,20/09/2025,20/09/2025,4523,30,0,On Time,0,,,Low,Aug,2025,,
201209,C020,21/08/2025,20/09/2025,22/09/2025,4900,30,2,Paid Late,0,,,Low,Aug,2025,,
201210,C021,21/08/2025,20/09/2025,22/09/2025,2286,30,2,Paid Late,0,,,Low,Aug,2025,,
201211,C022,21/08/2025,20/09/2025,22/09/2025,725,30,2,Paid Late,0,,,Low,Aug,2025,,
201212,C023,21/08/2025,20/09/2025,20/09/2025,4743,30,0,On Time,0,,,Low,Aug,2025,,
201213,C024,21/08/2025,20/09/2025,10/10/2025,4756,30,20,Seriously Late,0,,,Medium,Aug,2025,,
201214,C025,21/08/2025,05/10/2025,05/10/2025,480,45,0,On Time,0,,,Low,Aug,2025,,
201215,C077,21/08/2025,20/10/2025,21/10/2025,7785,60,1,Paid Late,0,,,Low,Aug,2025,,
201216,C078,21/08/2025,20/09/2025,20/09/2025,804,30,0,On Time,0,,,Low,Aug,2025,,
201217,C079,22/08/2025,21/09/2025,21/09/2025,17256,30,0,On Time,0,,,Low,Aug,2025,,
201218,C080,22/08/2025,21/09/2025,26/09/2025,2655,30,5,Paid Late,0,,,Low,Aug,2025,,
201219,C081,22/08/2025,21/09/2025,23/09/2025,11439,30,2,Paid Late,0,,,Low,Aug,2025,,
201220,C082,22/08/2025,21/09/2025,26/09/2025,1942,30,5,Paid Late,0,,,Low,Aug,2025,,
201221,C083,22/08/2025,21/09/2025,21/09/2025,3239,30,0,On Time,0,,,Low,Aug,2025,,
201222,C084,22/08/2025,21/09/2025,21/09/2025,4930,30,0,On Time,0,,,Low,Aug,2025,,
201223,C085,22/08/2025,21/09/2025,20/11/2025,2944,30,60,Seriously Late,2,,,High,Aug,2025,,
201224,C086,22/08/2025,21/09/2025,21/09/2025,2647,30,0,On Time,0,,,Low,Aug,2025,,
201225,C087,22/08/2025,21/09/2025,24/09/2025,4707,30,3,Paid Late,0,,,Low,Aug,2025,,
201226,C088,22/08/2025,21/09/2025,24/09/2025,1879,30,3,Paid Late,0,,,Low,Aug,2025,,
201227,C037,22/08/2025,06/10/2025,07/10/2025,4997,45,1,Paid Late,0,,,Low,Aug,2025,,
201228,C038,22/08/2025,21/10/2025,20/10/2025,4612,60,0,On Time,0,,,Low,Aug,2025,,
201229,C039,22/08/2025,21/09/2025,21/09/2025,3261,30,0,On Time,0,,,Low,Aug,2025,,
201230,C040,22/08/2025,21/09/2025,16/09/2025,844,30,0,On Time,0,,,Low,Aug,2025,,
201231,C041,22/08/2025,21/09/2025,26/10/2025,3669,30,35,Seriously Late,1,,,High,Aug,2025,,
201232,C042,22/08/2025,21/09/2025,19/11/2025,1359,30,59,Seriously Late,1,,,High,Aug,2025,,
201233,C043,22/08/2025,21/09/2025,26/09/2025,3756,30,5,Paid Late,0,,,Low,Aug,2025,,
